boundaryID,boundaryName,boundaryISO,boundaryYearRepresented,boundaryType,boundaryCanonical,boundarySource,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,sourceDataUpdateDate,buildDate,Continent,UNSDG-region,UNSDG-subregion,worldBankIncomeGroup,admUnitCount,meanVertices,minVertices,maxVertices,meanPerimeterLengthKM,minPerimeterLengthKM,maxPerimeterLengthKM,meanAreaSqKM,minAreaSqKM,maxAreaSqKM,staticDownloadLink,gjDownloadURL,tjDownloadURL,imagePreview,simplifiedGeometryGeoJSON
MMR-ADM3-66882298,Myanmar,MMR,2019,ADM3,Township,"The Myanmar Analytics Project, USAID",Creative Commons Attribution 4.0 (CC BY 4.0),,data.mmanalytics.org/dataset/0202393f-fbdc-4e4f-9ff2-5470aee60aef/resource/4c55b1a7-e9e1-40d6-9b16-c22e062727ec,data.mmanalytics.org/dataset/0202393f-fbdc-4e4f-9ff2-5470aee60aef/resource/4c55b1a7-e9e1-40d6-9b16-c22e062727ec,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Eastern and South-Eastern Asia,South-Eastern Asia,Lower-middle-income Countries,330,601,15,5292,288.62779971592374,3.336862759353927,2668.392814781436,2025.9256176348608,0.6034277824178252,12340.049668821144,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MMR/ADM3/geoBoundaries-MMR-ADM3-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MMR/ADM3/geoBoundaries-MMR-ADM3.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MMR/ADM3/geoBoundaries-MMR-ADM3.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MMR/ADM3/geoBoundaries-MMR-ADM3-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MMR/ADM3/geoBoundaries-MMR-ADM3_simplified.geojson
MNE-ADM0-69169217,Montenegro,MNE,2017,ADM0,Unknown,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Southern Europe,Upper-middle-income Countries,1,19792,19792,19792,1190.6013392427435,1190.6013392427435,1190.6013392427435,13886.014345031694,13886.014345031694,13886.014345031694,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM0/geoBoundaries-MNE-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM0/geoBoundaries-MNE-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM0/geoBoundaries-MNE-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM0/geoBoundaries-MNE-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM0/geoBoundaries-MNE-ADM0_simplified.geojson
MNE-ADM1-59799669,Montenegro,MNE,2017,ADM1,Unknown,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Southern Europe,Upper-middle-income Countries,23,945,34,3581,154.56971630107827,63.151392173697374,308.59600273768444,603.7397541318121,42.39362713280579,2022.4618912747228,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM1/geoBoundaries-MNE-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM1/geoBoundaries-MNE-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM1/geoBoundaries-MNE-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM1/geoBoundaries-MNE-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNE/ADM1/geoBoundaries-MNE-ADM1_simplified.geojson
MNG-ADM0-74336971,Mongolia,MNG,2017,ADM0,Unknown,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Eastern and South-Eastern Asia,Eastern Asia,Lower-middle-income Countries,1,17462,17462,17462,10489.218410325371,10489.218410325371,10489.218410325371,1565193.8739386129,1565193.8739386129,1565193.8739386129,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM0/geoBoundaries-MNG-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM0/geoBoundaries-MNG-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM0/geoBoundaries-MNG-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM0/geoBoundaries-MNG-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM0/geoBoundaries-MNG-ADM0_simplified.geojson
MNG-ADM1-14279143,Mongolia,MNG,2017,ADM1,Unknown,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Eastern and South-Eastern Asia,Eastern Asia,Lower-middle-income Countries,22,1013,28,5230,1657.5392392512351,155.59881004050484,2771.935069166828,71145.17608811887,735.7180941034261,164138.67769135704,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM1/geoBoundaries-MNG-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM1/geoBoundaries-MNG-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM1/geoBoundaries-MNG-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM1/geoBoundaries-MNG-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM1/geoBoundaries-MNG-ADM1_simplified.geojson
MNG-ADM2-93677404,Mongolia,MNG,2021,ADM2,"soum, düüregs","National Statistical Office of Mongolia, OCHA ROAP",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/mongolia-administrative-boundaries-polygon-polyline,data.humdata.org/dataset/mongolia-administrative-boundaries-polygon-polyline,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Eastern and South-Eastern Asia,Eastern Asia,Lower-middle-income Countries,339,577,11,6289,388.8156303874837,20.020633593418864,1177.5570624637592,4616.155502934506,19.34708820248096,28012.58055640852,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM2/geoBoundaries-MNG-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM2/geoBoundaries-MNG-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM2/geoBoundaries-MNG-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM2/geoBoundaries-MNG-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNG/ADM2/geoBoundaries-MNG-ADM2_simplified.geojson
MNP-ADM0-30081990,Northern Mariana Islands,MNP,2021,ADM0,The Commonwealth of the Northern Mariana Islands,Sentinel-2 10-Meter Land Use/LandCover,Creative Commons Attribution 4.0 (CC BY 4.0),,sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Oceania,Oceania (excluding Australia and New Zealand),Micronesia,High-income Countries,1,4150,4150,4150,220.92563283919344,220.92563283919344,220.92563283919344,309.45342880815485,309.45342880815485,309.45342880815485,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM0/geoBoundaries-MNP-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM0/geoBoundaries-MNP-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM0/geoBoundaries-MNP-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM0/geoBoundaries-MNP-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM0/geoBoundaries-MNP-ADM0_simplified.geojson
MNP-ADM2-39175420,Northern Mariana Islands,MNP,2021,ADM2,Municipality,"United States Census Bureau, MAF/TIGER",Public Domain,,www.census.gov/about/policies/open-gov/open-data.html,www.census.gov/geographies/mapping-files/time-series/geo/cartographic-boundary.html,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Oceania,Oceania (excluding Australia and New Zealand),Micronesia,High-income Countries,4,428,273,617,89.82939434418778,51.73360201247991,165.97575762222172,118.48110253355716,85.29861333098343,160.33131663019302,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM2/geoBoundaries-MNP-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM2/geoBoundaries-MNP-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM2/geoBoundaries-MNP-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM2/geoBoundaries-MNP-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM2/geoBoundaries-MNP-ADM2_simplified.geojson
MOZ-ADM0-74581448,Mozambique,MOZ,2017,ADM0,Unknown,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,1,88662,88662,88662,9434.609045609914,9434.609045609914,9434.609045609914,787269.2730770452,787269.2730770452,787269.2730770452,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM0/geoBoundaries-MOZ-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM0/geoBoundaries-MOZ-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM0/geoBoundaries-MOZ-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM0/geoBoundaries-MOZ-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM0/geoBoundaries-MOZ-ADM0_simplified.geojson
MOZ-ADM1-27363107,Mozambique,MOZ,2017,ADM1,Unknown,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,10,9096,3010,19053,1734.7703617861916,1119.701282631322,2204.7160586597697,78726.92730770465,23396.98993312465,129508.69028649318,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM1/geoBoundaries-MOZ-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM1/geoBoundaries-MOZ-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM1/geoBoundaries-MOZ-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM1/geoBoundaries-MOZ-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM1/geoBoundaries-MOZ-ADM1_simplified.geojson
MOZ-ADM2-85939544,Mozambique,MOZ,2019,ADM2,districts,"Mozambique INE (Instituto Nacional de Estatistica), OCHA ROSEA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/mozambique-administrative-levels-0-3,data.humdata.org/dataset/mozambique-administrative-levels-0-3,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,159,3481,65,20592,404.8705199281191,12.692191753762469,867.9815633269326,4950.221477548264,8.392365395745616,18015.45049760738,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM2/geoBoundaries-MOZ-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM2/geoBoundaries-MOZ-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM2/geoBoundaries-MOZ-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM2/geoBoundaries-MOZ-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM2/geoBoundaries-MOZ-ADM2_simplified.geojson
MOZ-ADM3-64754581,Mozambique,MOZ,2021,ADM3,Administrative Postos Administrativos,"Mozambique INE (Instituto Nacional de Estatistica), OCHA ROSEA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/mozambique-administrative-levels-0-3,data.humdata.org/dataset/mozambique-administrative-levels-0-3,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,411,1989,65,12181,236.97825937137952,12.692191753762469,629.222522071285,1915.0491847449632,8.392365395745616,12079.678956943246,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM3/geoBoundaries-MOZ-ADM3-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM3/geoBoundaries-MOZ-ADM3.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM3/geoBoundaries-MOZ-ADM3.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM3/geoBoundaries-MOZ-ADM3-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MOZ/ADM3/geoBoundaries-MOZ-ADM3_simplified.geojson
MRT-ADM0-45414712,Mauritania,MRT,2020,ADM0,Mauritania,World Food Programme and OCHA,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/mauritania-administrative-boundaries,data.humdata.org/dataset/mauritania-administrative-boundaries,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,1,1532,1532,1532,6090.883815533142,6090.883815533142,6090.883815533142,1035115.4820443402,1035115.4820443402,1035115.4820443402,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM0/geoBoundaries-MRT-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM0/geoBoundaries-MRT-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM0/geoBoundaries-MRT-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM0/geoBoundaries-MRT-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM0/geoBoundaries-MRT-ADM0_simplified.geojson
MRT-ADM1-64602211,Mauritania,MRT,2015,ADM1,Wilya,Princeton University Library,Creative Commons Attribution-ShareAlike 3.0 Unported,,maps.princeton.edu/catalog/stanford-nw291zj7245/metadata,maps.princeton.edu/catalog/stanford-nw291zj7245,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,13,2599,123,18237,1421.2740940422575,182.8095047810393,2698.0594596481405,80090.18049627193,1497.430524380333,261546.74036680235,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM1/geoBoundaries-MRT-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM1/geoBoundaries-MRT-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM1/geoBoundaries-MRT-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM1/geoBoundaries-MRT-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM1/geoBoundaries-MRT-ADM1_simplified.geojson
MRT-ADM2-47542326,Mauritania,MRT,2020,ADM2,Mauritania,"World Food Programme, OCHA ROWCA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/mauritania-administrative-boundaries,data.humdata.org/dataset/mauritania-administrative-boundaries,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,57,81,12,235,555.1117210006371,16.756591041712714,2087.5978290656544,18159.92073761998,16.63887240660256,167265.16794391573,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM2/geoBoundaries-MRT-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM2/geoBoundaries-MRT-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM2/geoBoundaries-MRT-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM2/geoBoundaries-MRT-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MRT/ADM2/geoBoundaries-MRT-ADM2_simplified.geojson
MSR-ADM0-1980395,Montserrat,MSR,2021,ADM0,Montserrat,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),,sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,No income group available,1,903,903,903,53.12147398056192,53.12147398056192,53.12147398056192,101.61553775805235,101.61553775805235,101.61553775805235,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MSR/ADM0/geoBoundaries-MSR-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MSR/ADM0/geoBoundaries-MSR-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MSR/ADM0/geoBoundaries-MSR-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MSR/ADM0/geoBoundaries-MSR-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MSR/ADM0/geoBoundaries-MSR-ADM0_simplified.geojson
MTQ-ADM0-67621225,Martinique,MTQ,2021,ADM0,Martinique,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),,sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,No income group available,1,8183,8183,8183,502.5931778585993,502.5931778585993,502.5931778585993,1098.09982462312,1098.09982462312,1098.09982462312,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM0/geoBoundaries-MTQ-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM0/geoBoundaries-MTQ-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM0/geoBoundaries-MTQ-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM0/geoBoundaries-MTQ-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM0/geoBoundaries-MTQ-ADM0_simplified.geojson
MTQ-ADM3-50071667,Martinique,MTQ,2022,ADM3,Arrondissement,Institut national de l'information géographique et forestière (IGN-F),Etalab Open License 2.0,,geoservices.ign.fr/sites/default/files/2021-11/IGNF_ADMIN_EXPRESS_3-1.html,geoservices.ign.fr/adminexpress,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,No income group available,4,14924,5726,26536,187.60754797006848,86.07979271814243,306.14442198373365,271.76645553449146,170.64774724580923,398.9050764775786,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM3/geoBoundaries-MTQ-ADM3-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM3/geoBoundaries-MTQ-ADM3.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM3/geoBoundaries-MTQ-ADM3.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM3/geoBoundaries-MTQ-ADM3-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM3/geoBoundaries-MTQ-ADM3_simplified.geojson
MTQ-ADM4-23499563,Martinique,MTQ,2022,ADM4,Commune,Institut national de l'information géographique et forestière (IGN-F),Etalab Open License 2.0,,geoservices.ign.fr/sites/default/files/2021-11/IGNF_ADMIN_EXPRESS_3-1.html,geoservices.ign.fr/adminexpress,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,No income group available,34,2741,983,7720,41.95251585489083,16.947967398239136,92.36376016584344,31.972524180528517,11.896010676275454,62.364517561584265,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM4/geoBoundaries-MTQ-ADM4-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM4/geoBoundaries-MTQ-ADM4.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM4/geoBoundaries-MTQ-ADM4.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM4/geoBoundaries-MTQ-ADM4-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MTQ/ADM4/geoBoundaries-MTQ-ADM4_simplified.geojson
MUS-ADM0-6221475,Mauritius,MUS,2017,ADM0,Republic of Mauritius,"OpenStreetMap, Wambachers",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Upper-middle-income Countries,1,8316,8316,8316,475.0236207408955,475.0236207408955,475.0236207408955,1997.913364397097,1997.913364397097,1997.913364397097,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM0/geoBoundaries-MUS-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM0/geoBoundaries-MUS-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM0/geoBoundaries-MUS-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM0/geoBoundaries-MUS-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM0/geoBoundaries-MUS-ADM0_simplified.geojson
MUS-ADM1-65221844,Mauritius,MUS,2017,ADM1,Districts and Outer Islands of Mauritius,"geoBoundaries, OpenStreetMap",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Upper-middle-income Countries,12,821,28,2293,81.25991914738447,7.409456273626254,140.1495877637566,166.49278034687424,1.317863020288052,296.9333955527809,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM1/geoBoundaries-MUS-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM1/geoBoundaries-MUS-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM1/geoBoundaries-MUS-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM1/geoBoundaries-MUS-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MUS/ADM1/geoBoundaries-MUS-ADM1_simplified.geojson
